district,category,number,name,address,very_good,good,normal,weak,very_weak,accessible,parent-child,kind_point,lng,lat
內湖區,機關,1,內湖派出所,臺北市內湖區內湖路二段261號,0,1,0,0,0,v,,v,121.59011,25.082099
內湖區,超商,1,統一超商臺北市達人店,臺北市內湖區內湖路二段249號251號,0,1,0,0,0,,,,121.589663,25.082006
內湖區,交通,3,捷運西湖站,臺北市內湖區內湖路一段256號,3,0,0,0,0,v,v,,121.567597,25.081906
內湖區,環保局,1,內湖12號,臺北市內湖區成功路三段174巷33弄16號旁湖光市場內,0,1,0,0,0,,,,121.590851,25.081707
內湖區,餐廳,1,三商巧福麗山門市,臺北市內湖區內湖路一段409-1號,0,1,0,0,0,,,,121.570737,25.081693
內湖區,學校,43,國立臺灣戲曲學院,臺北市內湖區內湖路二段177號,0,37,6,0,0,v,,,121.587059,25.081499
內湖區,加油站,1,中油內湖麗山街站,臺北市內湖區內湖路一段362號,0,1,0,0,0,v,,v,121.571036,25.081317
內湖區,機關,2,內湖社福中心,臺北市內湖區星雲路161巷3號,0,2,0,0,0,,,,121.596272,25.081264
內湖區,超商,1,統一超商臺北市麗安店,臺北市內湖區內湖路一段445號1樓,0,1,0,0,0,,,,121.572328,25.081217
內湖區,學校,9,臺北市私立達人女子高級中學,臺北市內湖區內湖路二段314號,9,0,0,0,0,v,,,121.587367,25.081026
內湖區,超商,1,統一超商臺北市瑞寶店,臺北市內湖區瑞光路583巷27號1樓,0,1,0,0,0,,,,121.568115,25.080918
內湖區,機關,1,康寧派出所,臺北市內湖區金湖路83號,0,1,0,0,0,v,,,121.597873,25.08079
內湖區,加油站,1,康寧加油站,臺北市內湖區康寧路三段30號,0,1,0,0,0,v,,,121.59036,25.080734
內湖區,交通,2,港富立體停車場,臺北市內湖區內湖路373巷50弄32號,0,2,0,0,0,v,,,121.577899,25.080532
內湖區,餐廳,1,摩斯漢堡內湖港墘店,臺北市內湖區內湖路一段637號,0,1,0,0,0,,,v,121.57475,25.08041
內湖區,市場,1,麗山臨時集中攤販市場,臺北市內湖區內湖路一段737巷50弄6號,0,1,0,0,0,,,,121.578887,25.080394
內湖區,餐廳,1,統一星巴克基湖門市,臺北市內湖區基湖路25號,0,1,0,0,0,,,,121.565071,25.080392
內湖區,交通,3,捷運港墘站,臺北市內湖區內湖路一段663號,3,0,0,0,0,v,v,,121.575481,25.080073
內湖區,餐廳,1,三商巧福內湖門市,臺北市內湖區成功路三段175號,0,1,0,0,0,,,,121.590586,25.08006
內湖區,餐廳,1,爭鮮迴轉壽司內湖店,臺北市內湖區成功路三段171號,0,1,0,0,0,,,,121.590457,25.080002
內湖區,餐廳,1,拿坡里內湖店,臺北市內湖區成功路三段141號,0,1,0,0,0,,,,121.589963,25.079652
內湖區,學校,33,臺北市立內湖高級工業職業學校,臺北市內湖區內湖路一段520號,0,33,0,0,0,v,,,121.575405,25.079565
內湖區,交通,4,洲子立體停車場,臺北市內湖區瑞光路513巷22弄2號,0,4,0,0,0,v,,,121.569396,25.079561
內湖區,餐廳,3,洲子美食街,臺北市內湖區瑞光路517號1F,0,3,0,0,0,v,,,121.568935,25.079283
內湖區,餐廳,2,西堤牛排瑞光店,臺北市內湖區瑞光路517號2F,0,2,0,0,0,,,v,121.568935,25.079283
內湖區,機關,1,西湖派出所,臺北市內湖區瑞光路515號,0,1,0,0,0,v,,,121.569135,25.079185
內湖區,機關,1,港墘派出所,臺北市內湖區內湖路一段550號,0,1,0,0,0,v,,v,121.577192,25.079001
內湖區,餐廳,2,麥當勞內湖門市,臺北市內湖區內湖路一段741號,0,2,0,0,0,v,,,121.578408,25.078982
內湖區,機關,6,臺北市立圖書館西湖分館,臺北市內湖區內湖路一段594號,0,6,0,0,0,v,,,121.577459,25.078962
內湖區,超商,1,全家臺北市瑞光店,臺北市內湖區瑞光路510號,0,1,0,0,0,,,,121.567929,25.078638
內湖區,交通,3,捷運文德站,臺北市內湖區文德路214號,3,0,0,0,0,v,v,,121.585527,25.078436
內湖區,餐廳,1,摩斯漢堡文德店,臺北市內湖區文德路212號,0,1,0,0,0,,,v,121.584127,25.07833
內湖區,加油站,1,紫陽加油站,臺北市內湖區文德路206號,0,1,0,0,0,v,,,121.583472,25.078329
內湖區,遊憩,12,臺北市內湖運動中心,臺北市內湖區洲子街12號,1,11,0,0,0,v,v,,121.575154,25.078233
內湖區,環保局,1,內湖3號,臺北市內湖區康寧路一段由396號旁進入,0,1,0,0,0,,,,121.599586,25.078176
內湖區,環保局,1,內湖公園1號,臺北市內湖區成功路五段大湖公園康寧托兒所旁,0,1,0,0,0,,v,,121.606483,25.078151
內湖區,加油站,1,東易加油站,臺北市內湖區提頂大道二段191號,0,1,0,0,0,,,,121.568581,25.078029
內湖區,學校,39,臺北市立內湖高級中學,臺北市內湖區文德路200號,0,39,0,0,0,v,,,121.586762,25.077977
內湖區,學校,11,臺北市私立文德女子高級中學,臺北市內湖區成功路三段70號,0,11,0,0,0,,,,121.589018,25.077959
內湖區,學校,11,臺北市私立方濟高級中學,臺北市內湖區成功路三段61號,3,8,0,0,0,v,,,121.590514,25.077238
內湖區,超商,1,萊爾富臺北市亞緹店,臺北市內湖區江南街111號,0,1,0,0,0,,,,121.576241,25.076479
內湖區,超商,1,統一超商臺北市瑞江店,臺北市內湖區江南街71巷16弄76號,0,1,0,0,0,,,v,121.579009,25.076249
內湖區,超商,1,統一超商臺北市瓏馬店,臺北市內湖區康樂街213號,0,1,0,0,0,,,,121.621678,25.076224
內湖區,醫院,16,康寧醫院,臺北市內湖區成功路五段420巷26號,0,16,0,0,0,v,,,121.608948,25.075891
內湖區,餐廳,1,頂呱呱瑞光門市,臺北市內湖區瑞光路283號1F,0,1,0,0,0,,,,121.576767,25.075551
內湖區,加油站,1,台亞堤頂加油站(鯨世界),臺北市內湖區堤頂大道二段13號,0,1,0,0,0,,,,121.573216,25.075425
內湖區,餐廳,1,統一星巴克港墘門市,臺北市內湖區瑞光路216號1F,0,1,0,0,0,,,,121.57593,25.075415
內湖區,加油站,1,全國加油站港漧路站,臺北市內湖區港墘路250號,0,1,0,0,0,,,,121.572653,25.075005
內湖區,超商,1,統一超商臺北市見晴店,臺北市內湖區瑞光路196號,0,1,0,0,0,,,,121.576948,25.074982
內湖區,餐廳,1,摩斯漢堡康寧店,臺北市內湖區成功路五段63號,0,1,0,0,0,,,v,121.605992,25.074191
內湖區,超商,1,萊爾富臺北市湖光店,臺北市內湖區瑞光路188巷60號,0,1,0,0,0,,,,121.576158,25.073625
內湖區,餐廳,5,麗湖飯店,臺北市內湖區成功路五段462號,5,0,0,0,0,,,v,121.606317,25.073416
內湖區,超商,1,萊爾富臺北市湖泰店,臺北市內湖區安泰街26.28號一樓,0,1,0,0,0,,,,121.618234,25.073401
內湖區,超商,1,統一超商臺北市瓏山林店,臺北市內湖區康樂街125巷2號,0,1,0,0,0,,,v,121.61953,25.073387
內湖區,餐廳,1,丹堤咖啡成功麗湖店,臺北市內湖區成功路五段466號,0,1,0,0,0,,,,121.606293,25.073297
內湖區,超商,1,統一超商臺北市大眾店,臺北市內湖區港墘路221巷41號1樓,0,1,0,0,0,,,,121.575066,25.073247
內湖區,交通,1,內湖瑞光計程車服務站,臺北市內湖區陽光街321巷21號,0,1,0,0,0,v,,,121.57937,25.073157
內湖區,交通,2,麗湖國小地下停車場,臺北市內湖區金湖路363巷8號,0,2,0,0,0,v,,,121.601146,25.072992
內湖區,超商,1,統一超商臺北市匯陽店,臺北市內湖區陽光街383號,0,1,0,0,0,,,,121.576204,25.072742
內湖區,超商,1,統一超商臺北市晏揚店,臺北市內湖區康寧路三段99巷14號,0,1,0,0,0,,,,121.610662,25.072728
內湖區,餐廳,1,摩斯漢堡亞太店,臺北市內湖區瑞湖街80號,0,1,0,0,0,,,,121.575952,25.072578
內湖區,交通,5,捷運葫洲站,臺北市內湖區康寧路三段16號,5,0,0,0,0,v,v,,121.607389,25.072483
內湖區,餐廳,1,爭鮮壽司康寧店,臺北市內湖區康寧路三段18號1樓,0,1,0,0,0,,,,121.607323,25.07248
內湖區,超商,1,統一超商臺北市康葫店,臺北市內湖區民權東路六段296巷3號1樓,0,1,0,0,0,,,,121.605603,25.072433
內湖區,交通,1,康樂立體停車場,臺北市內湖區康樂街138號,0,1,0,0,0,v,v,,121.619142,25.072277
內湖區,超商,1,統一超商臺北市康寧店,臺北市內湖區康寧路三段26巷1號,0,1,0,0,0,,,,121.607934,25.072185
內湖區,加油站,1,中油東湖站,臺北市內湖區康寧路三段225號,1,0,0,0,0,,,v,121.608303,25.072008
內湖區,學校,51,康寧大學,臺北市內湖區康寧路三段75巷137號,0,51,0,0,0,v,,,121.608344,25.071981
內湖區,超商,1,OK超商臺北市葫洲店,臺北市內湖區民權東路六段296巷35號1樓,0,1,0,0,0,,,,121.606497,25.071917
內湖區,醫院,27,三軍總醫院內湖院區,臺北市內湖區成功路二段325號,2,25,0,0,0,v,v,,121.590019,25.071538
內湖區,機關,1,康樂派出所,臺北市內湖區康樂街110巷16弄20號,0,1,0,0,0,v,,v,121.618416,25.070606
內湖區,餐廳,5,駿宇飯店,臺北市內湖區民權東路六段123巷34弄1號,5,0,0,0,0,,,v,121.591586,25.070437
內湖區,超商,1,萊爾富臺北市國醫店,臺北市內湖區民權東路六段123巷32號,0,1,0,0,0,,,,121.592863,25.070381
內湖區,餐廳,1,統一星巴克康寧門市,臺北市內湖區康寧路三段72號,0,1,0,0,0,,,,121.611335,25.070265
內湖區,戲院,4,哈拉影城,臺北市內湖區康寧路三段72號,4,0,0,0,0,v,v,v,121.611319,25.070235
內湖區,超商,1,統一超商臺北市日內瓦店,臺北市內湖區瑞光路76巷59號1樓,0,1,0,0,0,,,,121.580303,25.070196
內湖區,加油站,1,麗馳堤頂加油站,臺北市內湖區舊宗路二段133號,0,1,0,0,0,,,,121.574965,25.069954
內湖區,機關,10,防災科學教育館,臺北市內湖區成功路二段376號,0,10,0,0,0,v,,v,121.5904,25.0695
內湖區,機關,1,臺北市內湖區健康服務中心,臺北市內湖區民權東路六段99號1F,1,0,0,0,0,v,,,121.588898,25.069374
內湖區,醫院,1,聯合醫院忠孝醫院附設內湖門診部,臺北市內湖區民權東路六段99號1F女廁,0,1,0,0,0,v,,v,121.588898,25.069374
內湖區,機關,2,臺北市稅捐稽徵處內湖分處,臺北市內湖區民權東路六段99號2F,2,0,0,0,0,v,v,v,121.588898,25.069374
內湖區,機關,2,臺北市內湖區戶政事務所,臺北市內湖區民權東路六段99號3F,2,0,0,0,0,v,v,v,121.588898,25.069374
內湖區,機關,9,臺北市內湖區公所,臺北市內湖區民權東路六段99號4、5樓,6,3,0,0,0,v,v,v,121.588898,25.069374
內湖區,機關,2,臺北市立圖書館內湖分館,臺北市內湖區民權東路六段99號6F,2,0,0,0,0,v,,,121.588898,25.069374
內湖區,機關,2,內湖就業服務站,臺北市內湖區民權東路六段99號7F,0,2,0,0,0,v,v,v,121.588898,25.069374
內湖區,餐廳,2,麥當勞康寧門市,臺北市內湖區康寧路三段170號,0,2,0,0,0,,,,121.611958,25.069371
內湖區,機關,2,內湖分局,臺北市內湖區民權東路六段101號,0,2,0,0,0,v,v,,121.589341,25.069285
內湖區,餐廳,1,統一星巴克內湖民權門市,臺北市內湖區民權東路六段182號,0,1,0,0,0,,,v,121.592088,25.069274
內湖區,交通,1,東湖國小地下停車場,臺北市內湖區東湖路115號東湖國小地下,1,0,0,0,0,,,,121.616082,25.069218
內湖區,加油站,1,中油內湖站,臺北市內湖區民權東路六段50號,0,1,0,0,0,v,,v,121.59852,25.069165
內湖區,加油站,1,台亞堤頂交流道加油站,臺北市內湖區舊宗路二段111號,0,1,0,0,0,v,,v,121.574954,25.069128
內湖區,超商,1,統一超商臺北市明湖店,臺北市內湖區東湖路45號,0,1,0,0,0,,,,121.614071,25.068865
內湖區,餐廳,1,摩斯漢堡東湖店,臺北市內湖區東湖路110號,0,1,0,0,0,,,v,121.615648,25.068282
內湖區,交通,2,湖興立體停車場,臺北市內湖區成功路二段322號,0,2,0,0,0,,,,121.590556,25.068258
內湖區,餐廳,1,肯德基東湖門市,臺北市內湖區東湖路122號,0,1,0,0,0,,,,121.616228,25.068127
內湖區,超商,1,全家臺北市內華店,臺北市內湖區民權東路六段162號,0,1,0,0,0,,,,121.590618,25.068092
內湖區,交通,1,內湖安康公園平面停車場,臺北市內湖區內湖五分街12號,0,1,0,0,0,v,,,121.613245,25.067816
內湖區,超商,1,萊爾富臺北市內湖二店,臺北市內湖區成功路二段318之1號,0,1,0,0,0,,,,121.590457,25.067728
內湖區,超商,1,統一超商臺北市名寶店,臺北市內湖區民權東路6段180巷17號19號,0,1,0,0,0,,,,121.580586,25.067689
內湖區,超商,1,統一超商臺北市克里斯店,臺北市內湖區五分街33號35號1樓,0,1,0,0,0,,,,121.613362,25.067646
內湖區,機關,7,臺北市立圖書館東湖分館,臺北市內湖區五分街6號,0,7,0,0,0,v,v,,121.61261,25.067415
內湖區,機關,1,東湖派出所,臺北市內湖區五分街10號,0,1,0,0,0,v,,v,121.612998,25.06741
內湖區,餐廳,2,古早傳說,臺北市內湖區民權東路6段13號之20號,2,0,0,0,0,,,,121.578851,25.067244
內湖區,交通,3,捷運東湖站,臺北市內湖區康寧路三段235號,3,0,0,0,0,v,v,,121.611718,25.067126
內湖區,學校,47,臺北市立南湖高級中學,臺北市內湖區康寧路三段220號,0,47,0,0,0,v,,,121.610999,25.06689
內湖區,機關,1,文德派出所,臺北市內湖區民權東路六段26號,0,1,0,0,0,v,,v,121.579109,25.066663
內湖區,加油站,1,全國民權加油站,臺北市內湖區民權東路六段20號,0,1,0,0,0,,,,121.578376,25.06663
內湖區,公園,2,內湖運動公園,臺北市內湖區舊宗路二段2號,0,2,0,0,0,v,,,121.574362,25.066389
內湖區,加油站,1,全國文德站,臺北市內湖區民權東路六段10號,0,1,0,0,0,v,,,121.575651,25.065843
內湖區,百貨,2,安托華內湖批發中心,臺北市內湖區行忠路67.69號,0,2,0,0,0,,,,121.578114,25.065638
內湖區,超商,1,統一超商臺北市華經店,臺北市內湖區行忠路30號,0,1,0,0,0,,,,121.577601,25.065267
內湖區,餐廳,1,西雅圖咖啡內湖行忠店,臺北市內湖區行忠路6號,0,1,0,0,0,v,v,,121.576617,25.064978
內湖區,公園,2,葫蘆州運動公園,臺北市內湖區安康路290號,0,2,0,0,0,v,,,121.606915,25.064336
內湖區,遊憩,1,內湖焚化廠游泳池,臺北市內湖區安康路290號,0,1,0,0,0,v,,v,121.606886,25.064301
內湖區,加油站,2,中油安康加油站,臺北市內湖區安康路284號,0,2,0,0,0,v,,v,121.606497,25.064183
內湖區,百貨,9,好市多購物中心(內湖店),臺北市內湖區舊宗路一段268號,0,9,0,0,0,v,,v,121.575994,25.064152
內湖區,百貨,6,禮客食尚館百貨,臺北市內湖區民善街205號,0,6,0,0,0,v,,v,121.574414,25.064075
內湖區,市場,23,臺北花卉批發市場,臺北市內湖區新湖三路28號至36號,5,18,0,0,0,v,,,121.576713,25.063773
內湖區,百貨,4,燦坤3C內湖店,臺北市內湖區堤頂大道1段331號,0,4,0,0,0,,,,121.572845,25.062739
內湖區,百貨,12,大潤發購物中心二館,臺北市內湖區舊宗路一段188號,0,12,0,0,0,v,,,121.576018,25.062596
內湖區,百貨,2,台灣黃帽汽車百貨,臺北市內湖區舊宗路1段130號1樓,0,2,0,0,0,,,,121.577619,25.062269
內湖區,餐廳,3,麥當勞內湖舊宗店,臺北市內湖區舊宗路1段135號,0,3,0,0,0,v,,,121.577646,25.062245
內湖區,百貨,7,悅家居百貨,臺北市內湖區舊宗路1段150巷25號,7,0,0,0,0,v,v,v,121.576436,25.062212
內湖區,交通,2,首都客運內湖站,臺北市內湖區新湖一路277號,0,2,0,0,0,,,,121.582178,25.062073
內湖區,百貨,3,特力屋內湖購物中心,臺北市內湖區新湖三路23號,0,3,0,0,0,v,,,121.574169,25.06203
內湖區,百貨,3,特力和樂內湖店,臺北市內湖區新湖三路23號1樓,0,3,0,0,0,v,,v,121.574169,25.06203
內湖區,百貨,6,CASA精品百貨內湖店,臺北市內湖區新湖三路23號2樓,0,6,0,0,0,v,,v,121.574169,25.06203
內湖區,交通,4,特力屋內湖停車場,臺北市內湖區新湖三路23號3樓,0,4,0,0,0,,,,121.574169,25.06203
內湖區,百貨,5,INBASE流行基地百貨,臺北市內湖區新湖二路68號,0,5,0,0,0,v,,,121.577113,25.061602
內湖區,百貨,4,大潤發購物中心一館,臺北市內湖區舊宗路一段128號,2,2,0,0,0,v,,,121.578253,25.061116
內湖區,百貨,16,家樂福內湖店,臺北市內湖區民善街88號,0,16,0,0,0,v,,v,121.575214,25.06043
內湖區,加油站,2,統一精工內湖一站加油站,臺北市內湖區新明路92號,0,2,0,0,0,v,,,121.589579,25.059833
內湖區,超商,1,萊爾富臺北市新明店,臺北市內湖區114新明路241、241-1號,0,1,0,0,0,,,,121.587383,25.057912
內湖區,超商,1,統一超商臺北市參龍店,臺北市內湖區行善路64號,0,1,0,0,0,,,,121.576101,25.056973
內湖區,加油站,1,協記加油站,臺北市內湖區新明路305號,0,1,0,0,0,,,,121.584972,25.056866
內湖區,超商,1,萊爾富臺北市麥帥店,臺北市內湖區行善路33及31號,0,1,0,0,0,,,,121.576048,25.056608
內湖區,機關,1,潭美派出所,臺北市內湖區新明路324號,0,1,0,0,0,v,,v,121.581562,25.055355
內湖區,遊憩,2,彩虹橋下,臺北市內湖區新明路621巷底,0,2,0,0,0,v,,,121.576838,25.053018
內湖區,超商,1,全家臺北市三民店,臺北市內湖區民權東路六段90巷1號,0,1,0,0,0,,,,121.52366,25.022402
文山區,機關,3,臺北市富德靈骨樓,臺北市文山區木柵路五段43巷190號,0,2,1,0,0,v,,v,121.591546,25.012126
文山區,環保局,1,文山12號,臺北市文山區復育公園靈古樓靈古樓涼亭旁,0,1,0,0,0,,,,121.593905,25.011721
文山區,戲院,6,百老匯數位影城,臺北市文山區羅斯福路四段200號4樓,0,6,0,0,0,,,,121.536655,25.010912
文山區,環保局,1,文山11號,臺北市文山區復育公園第1停車場內,0,1,0,0,0,,,,121.591642,25.0075
文山區,加油站,3,車容坊加油站辛亥站,臺北市文山區辛亥路四段100號,3,0,0,0,0,v,,,121.558255,25.006421
文山區,交通,3,辛亥國小地下停車場,臺北市文山區辛亥路四段103號地下,0,3,0,0,0,v,,,121.558556,25.006322
文山區,交通,3,捷運辛亥站,臺北市文山區辛亥路四段128號,3,0,0,0,0,v,,,121.557102,25.005483
文山區,機關,41,臺北市政府公務人員訓練處,臺北市文山區萬美街二段21巷20號,13,28,0,0,0,v,,v,121.56104,25.004577
文山區,加油站,2,中油萬隆站,臺北市文山區興隆路一段13號,0,2,0,0,0,v,,v,121.539478,25.004446
文山區,交通,3,臺北花木市場地下停車場,臺北市文山區興隆路一段15號,0,3,0,0,0,v,,,121.540222,25.004312
文山區,市場,8,臺北花木批發市場,臺北市文山區興隆路一段15號,0,8,0,0,0,v,,,121.540222,25.004312
文山區,機關,1,萬盛派出所,臺北市文山區羅斯福路五段151號,0,1,0,0,0,v,,v,121.538957,25.003865
文山區,機關,7,臺北市立圖書館景美分館,臺北市文山區羅斯福路五段176巷50號2樓,0,7,0,0,0,v,,,121.536373,25.003607
文山區,遊憩,0,景美游泳池,臺北市文山區羅斯福路五段176巷50號,0,0,0,0,0,v,,,121.5363,25.0036
文山區,交通,2,捷運萬隆站,臺北市文山區羅斯福路五段214號,2,0,0,0,0,v,,,121.538552,25.002544
文山區,機關,1,萬芳派出所,臺北市文山區萬美街一段50號,0,1,0,0,0,,,v,121.567089,25.002343
文山區,機關,2,臺北市立圖書館萬芳民眾閱覽室,臺北市文山區萬美街25號1樓,0,2,0,0,0,v,,,121.569178,25.002215
文山區,機關,2,文山社福中心,臺北市文山區興隆路二段160號6樓,0,2,0,0,0,,,v,121.551297,25.001745
文山區,機關,2,臺北市文山區戶政事務所(景美所),臺北市文山區興隆路二段160號3樓,0,2,0,0,0,v,,v,121.551672,25.001719
文山區,機關,7,臺北市立圖書館文山分館,臺北市文山區興隆路二段160號7樓,6,1,0,0,0,v,,,121.551672,25.001719
文山區,機關,1,興隆派出所,臺北市文山區興隆路二段156號,0,1,0,0,0,v,,,121.551265,25.001608
文山區,遊憩,0,萬芳公園游泳池,臺北市文山區萬和街2號,0,0,0,0,0,v,,,121.567517,25.001541
文山區,公園,3,景美運動公園,臺北市文山區景豐街底,0,3,0,0,0,v,,,121.545128,25.001276
文山區,公園,3,萬芳公園,臺北市文山區萬和街2號旁,0,3,0,0,0,v,,,121.568252,25.001252
文山區,學校,38,臺北市立萬芳高級中學,臺北市文山區興隆路三段115巷1號,0,38,0,0,0,v,,,121.559948,25.000969
文山區,加油站,3,福華加油站,臺北市文山區興隆路二段244巷1號1樓,0,3,0,0,0,v,,,121.553971,25.000901
文山區,遊憩,12,博嘉運動公園,臺北市文山區木柵路四段159巷16號,7,5,0,0,0,v,v,v,121.575427,25.000884
文山區,公園,1,興隆公園,臺北市文山區仙岩路128號,0,1,0,0,0,,,,121.551152,25.000594
文山區,交通,3,興隆公園地下停車場,臺北市文山區仙岩路128號,0,3,0,0,0,v,v,,121.551152,25.000594
文山區,餐廳,1,丹堤咖啡萬芳興隆店,臺北市文山區興隆路三段73號,0,1,0,0,0,,,,121.556509,25.000236
文山區,超商,1,統一超商臺北市興岩店,臺北市文山區興隆路二段244巷20號1樓,0,1,0,0,0,,,,121.553168,25.000183
文山區,餐廳,1,摩斯漢堡興隆店,臺北市文山區興隆路三段44號1樓,0,1,0,0,0,v,,,121.555676,25.00015
文山區,餐廳,2,麥當勞台北興隆分公司,臺北市文山區興隆路三段54號1樓,0,2,0,0,0,,,,121.555881,25.0001
文山區,超商,1,統一超商臺北市新萬隆店,臺北市文山區羅斯福路六段20號22號,0,1,0,0,0,,,,121.539439,25.000017
文山區,醫院,24,臺北市立萬芳醫院,臺北市文山區興隆路三段111號,5,19,0,0,0,v,v,,121.558387,24.999963
文山區,市場,3,公有興隆市場,臺北市文山區興隆路二段97號,0,3,0,0,0,v,,,121.547459,24.999671
文山區,餐廳,1,吉野家萬芳店,臺北市文山區興隆路三段94號,1,0,0,0,0,,,,121.556908,24.999526
文山區,交通,3,捷運萬芳醫院站,臺北市文山區興隆路三段113號,3,0,0,0,0,v,,,121.558095,24.999335
文山區,學校,92,中國科技大學,臺北市文山區興隆路三段56號,0,92,0,0,0,v,,,121.555315,24.999035
文山區,遊憩,62,臺北市立動物園,臺北市文山區新光路二段30號,62,0,0,0,0,v,v,,121.581069,24.998855
文山區,交通,3,捷運萬芳社區站,臺北市文山區萬芳路60號,3,0,0,0,0,v,,,121.568323,24.998581
文山區,超商,1,統一超商臺北市仙岩店,臺北市文山區仙岩路18號,0,1,0,0,0,,,,121.548665,24.998522
文山區,交通,3,捷運木柵站,臺北市文山區木柵路四段135號,3,0,0,0,0,v,,,121.573147,24.998231
文山區,交通,3,捷運動物園站,臺北市文山區新光路二段32號,3,0,0,0,0,v,,,121.579498,24.998171
文山區,學校,10,台灣警察專科學校,臺北市文山區興隆路三段153號,3,7,0,0,0,v,,,121.559904,24.997946
文山區,遊憩,14,臺北市文山運動中心,臺北市文山區興隆路三段222號,0,14,0,0,0,v,,,121.559417,24.997447
文山區,學校,37,臺北市立木柵高級工業職業學校,臺北市文山區木柵路四段77號,0,36,1,0,0,v,,,121.572444,24.996905
文山區,加油站,3,全國景美加油站,臺北市文山區羅斯福路六段140號,0,3,0,0,0,v,,,121.540849,24.996182
文山區,遊憩,16,木柵纜車,臺北市文山區新光路二段8號,16,0,0,0,0,v,,,121.576292,24.996036
文山區,交通,3,景華公園地下停車場,臺北市文山區景華街55號地下,0,3,0,0,0,v,,,121.543721,24.995232
文山區,宗教寺廟,1,慈光寺,臺北市文山區萬芳路26巷5號,0,1,0,0,0,,,,121.569087,24.995122
文山區,環保局,1,文山4號,臺北市文山區萬慶街124號旁,0,1,0,0,0,,,,121.536905,24.994949
文山區,交通,2,捷運景美站,臺北市文山區羅斯福路六段216號,2,0,0,0,0,v,,,121.540571,24.993206
文山區,機關,3,文山第二分局,臺北市文山區景中街2號,0,3,0,0,0,v,,v,121.541072,24.992825
文山區,遊憩,2,仙跡岩,臺北市文山區景興路263巷28號,0,0,2,0,0,,,,121.547977,24.992587
文山區,環保局,0,文山6號,臺北市文山區仙跡廟左邊(景興街153巷進入),0,0,0,0,0,,,,121.547822,24.992444
文山區,百貨,8,瀚星百貨,臺北市文山區景興路188號,8,0,0,0,0,v,,,121.5438,24.9923
文山區,百貨,3,愛買景美店,臺北市文山區景中街30巷12號,0,3,0,0,0,v,,,121.542446,24.992179
文山區,機關,2,景美就業服務站,臺北市文山區羅斯福路六段393號2樓,0,2,0,0,0,v,,,121.540596,24.992146
文山區,機關,2,臺北市就業服務處景美個案管理資源站,臺北市文山區羅斯福路六段393號3樓,0,2,0,0,0,,,,121.540596,24.992146
文山區,環保局,1,文山1號,臺北市文山區(景美街37號)集應廟後面停車場,0,1,0,0,0,,,,121.542182,24.991817
文山區,遊憩,22,臺北市立藝文推廣處文山分館,臺北市文山區景文街32號,2,20,0,0,0,v,,,121.541324,24.991815
文山區,戲院,4,佳佳戲院,臺北市文山區羅斯福路六段403號4樓,0,4,0,0,0,v,,,121.540693,24.991753
文山區,戲院,4,來來戲院,臺北市文山區羅斯福路六段403號6樓,0,4,0,0,0,v,,,121.540693,24.991753
文山區,學校,34,臺北市立文山特殊教育學校,臺北市文山區秀明路一段169號,0,34,0,0,0,v,,,121.567807,24.99154
文山區,醫院,4,景美醫院,臺北市文山區羅斯福路六段280號,0,4,0,0,0,v,,,121.539881,24.991198
文山區,學校,33,臺北市私立再興高級中學,臺北市文山區興隆路四段2號,7,26,0,0,0,v,,,121.558974,24.990528
文山區,學校,6,臺北市私立大誠高級中學,臺北市文山區秀明路二段175號,0,2,4,0,0,v,,,121.577121,24.990386
文山區,市場,1,公有景美市場,臺北市文山區景文街137號2樓,0,0,1,0,0,,,,121.541141,24.990165
文山區,機關,14,臺北市立圖書館景新分館,臺北市文山區景後街151號7樓,0,14,0,0,0,v,,,121.542032,24.990152
文山區,機關,2,文山少年輔導組,臺北市文山區木柵路三段220號3樓,0,2,0,0,0,,,v,121.570051,24.990006
文山區,宗教寺廟,1,真修寺,臺北市文山區試院路134號,0,1,0,0,0,,,,121.547491,24.990004
文山區,交通,3,萬興國小地下停車場,臺北市文山區秀明路二段114號地下,0,3,0,0,0,v,,,121.5767,24.9898
文山區,機關,6,臺北市文山區健康服務中心,臺北市文山區木柵路三段220號1樓跟3樓,4,2,0,0,0,v,,v,121.569962,24.989558
文山區,機關,5,臺北市文山區戶政事務所(所本部),臺北市文山區木柵路三段220號2樓,5,0,0,0,0,v,,v,121.569962,24.989558
文山區,機關,4,臺北市稅捐稽徵處文山分處,臺北市文山區木柵路三段220號4樓,4,0,0,0,0,v,,v,121.569962,24.989558
文山區,機關,6,財政部臺北國稅局文山稽徵所,臺北市文山區木柵路三段220號6樓,6,0,0,0,0,v,v,,121.569962,24.989558
文山區,機關,12,臺北市文山區公所,臺北市文山區木柵路三段220號9樓,12,0,0,0,0,v,,,121.569962,24.989558
文山區,交通,3,景美國小地下停車場,臺北市文山區景文街142巷2號,0,3,0,0,0,v,,,121.540694,24.989247
文山區,加油站,1,世新加油站,臺北市文山區景興路293號,0,1,0,0,0,,,,121.542385,24.98912
文山區,學校,24,臺北市私立滬江高級中學,臺北市文山區羅斯福路六段336號,14,10,0,0,0,v,,,121.539241,24.989037
文山區,機關,2,文山第一分局,臺北市文山區木柵路二段202號,0,2,0,0,0,v,,,121.563244,24.988908
